id,travel_list_id,title,detail_text,info_text,reply_text,address,created_at,latitude,longitude
348,348,"부암동> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","종로구에 있는 부암동은 세련된 삼청동 분위기와 옛날 모습의 촌스러움이 고스란히 남아있는 구불구불한 골목길을 가진 동네이다. 부암동은 미술관, 개성 있는 카페와 레스토랑이 1960~70년대 방앗간과 이발소와 함께 자리 잡고 있다. 본래는 화가, 문인, 교수 등 다양한 분야를 아우르는 예술가들이 느릿느릿 살아가던 동네였으나 최근에 부암동사무소 앞에서부터 드라마 <커피 프린스 1호점> ‘최한성의 집’으로 유명해지면서 산모퉁이 카페에 이르는 길 곳곳에 개성 넘치는 카페와 가게가 줄지어 들어서고 있다. 삼청동, 신사동 가로수길과 더불어 감각적인 공간으로 주목받는 곳이다. 산책코스로도 좋으며 관광지 분위기도 나는 다양한 모습을 가진 동네이다.
내용 닫기","문의 및 안내 관광플라자 관광정보센터 02-6365-3100
주소 서울특별시 종로구 창의문로 145
이용시간 상시 개방
휴일 연중무휴
주차 불가능
입장료 무료
접근로 출입구까지 경사로가 설치되어 있음
장애인 주차 안내 장애인 주차장 있음(부암동 주민센터)_무장애 편의시설
화장실 장애인 화장실 있음(주민센터1층)
점자 블록 점자블록 있음(주민센터 접근로,건물 내 통로)_시각장애인 편의시설","등록된 댓글이 없습니다.
","서울특별시 종로구 창의문로 145","2025-03-18 16:54:50",37.592401,126.964045
349,349,"[강릉 바우길 4구간] 사천 둑방길> 여행지 :대한민국 구석구석","백두대간의 줄기에서 푸른 동해바다까지 나아가는 길이다. 이름도 예쁜 해살이 마을의 개두릅밭을 지나 작은 강물의 둑방을 따라 바다로 나간다. 봄이면 둑방에 온갖 꽃이 피고, 여름이면 들풀이 자라고, 가을이면 이 냇물로 연어가 올라오는 모습을 바라볼 수 있다. 누구든 가을에 이 길을 걸으면 연어를 만날 수 있고, 교산 허균이 태어난 애일당 마을의 꼬부랑 논둑길을 따라 걷는 재미도 각별하다.

(출처 : 강릉 바우길)
내용 닫기","문의 및 안내 033-645-0990
홈페이지 http://www.baugil.org
주소 강원특별자치도 강릉시 성산면 삼왕길 204-15
이용시간 상시 개방
휴일 연중무휴
주차 가능","등록된 댓글이 없습니다.
","강원특별자치도 강릉시 성산면 삼왕길 204-15","2025-03-18 16:54:53",37.760932,128.795187
350,350,"문화산수 옥화구곡 관광길> 여행지 :대한민국 구석구석","하늘이 감춰두고 땅이 비밀로 했다는 옥화구곡. 충청북도 청주시 미원면에 위치한 옥화구곡은 조선시대 성리학을 공부하던 선비들의 철학과 사색, 문학과 풍류의 공간이다. 구곡은 팔경과 함께 대표적인 동아시아 유교문화유산으로, 구곡과 팔경은 성리학적인 세계관이 그대로 반영된 인문경관으로, 수많은 지식인과 시인묵객들이 노닐던 문학과 문화경관이기도 하다. 옥화구곡은 임진왜란 이후 정치가 혼란해지자 조선시대 역학자이자 음악인인 서계 이득윤이 1609년에 처음 설정한 곳이다.
옥화구곡은 1609년 처음 설정된 이후 400년 넘게 역사와 철학, 문학과 자연이 함께 하나가 된 시공간이며 우리 삶의 실체이기도 하다. 우리나라 대부분의 구곡은 산간 계곡을 따라 설정되어 훼손되거나 잊혀졌지만 옥화구곡은 완만한 물줄기를 따라 형성된 마을과 함께 살아온 덕분에 끊임없이 사람들과 호흡하며 온전히 보존될 수 있었다. 2020년 '옥화구곡 관광길'을 역사와 문화가 함께하는 자연친화적인 관광지로 조성하는 프로젝트를 통해 그 옛날 아름다운 옥화구곡의 절경을 볼 수 있도록 14.8km의 관광길로 새롭게 조성하였다.
내용 더보기","문의 및 안내 043-201-2052
홈페이지 공식 홈페이지 https://okhwa.cheongju.go.kr/
청주시 문화관광 https://www.cheongju.go.kr/
주소 충청북도 청주시 상당구 미원면 남부로 6724-35
이용시간 상시 개방
휴일 연중무휴
주차 가능
체험가능 연령 전 연령","
사람이 많이 없어서 요즘 같은 때 가기 딱 좋은 걷기길이에요. 난이도도 어렵지 않고 경치도 좋아서 편하게 가기 좋아요.
초**왕 2021. 12. 16.
11
신고하기","충청북도 청주시 상당구 미원면 남부로 6724-35","2025-03-18 16:55:00",36.611985,127.68517
351,351,"연호사> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","* 고타소랑과 신라 장병의 원혼을 달래기 위해 지은 원찰, 연호사 *

합천 연호사는 행정구역상 경상남도 합천군 합천읍 합천동에 있다. 대야성 아래에 있는 연호사 뒤로는 황우산이 솟아 있으며, 앞으로는 황강이 흐르고 있다. 합천읍에 있는 군청에서 남쪽으로 3㎞ 정도 떨어져 있는데, 이곳에는 고려 충숙왕 8년(1321년)에 중건하여 여려 차례 중수한 조선시대 성리학의 대가 이황, 조식, 송시열의 글이 있는 함벽루가 있다. 합천 팔경 중 제5경으로 절벽을 등지고 푸른 산들이 병풍처럼 둘러쳐져 있으며, 앞으로는 푸른 황강이 흐르고 있다. 산을 뒤로하고 누각에 앉으면 유유히 흐르는 황강을 보는 즐거움을 만끽할 수도 있으며, 비 오는 날에는 누각 처마에서 황강으로 바로 떨어지는 빗물을 보는 재미도 맛볼 수 있다.

달빛을 받은 합천 황강의 푸름이 절경을 자랑하는 곳에 말없이 강물에 그 모습을 비추고 세상의 온갖 번뇌망상은 흐르는 물에 흘려버리고 부처님의 불법만 고이 지키고 있는 연호사(烟湖寺). 삼국시대 신라의 변방으로 군사 요충지였던 황우산 대야성에서 풍광이 가장 아름다운 남쪽 석벽 위에 지어진 연호사는 김춘추의 딸 고타소랑과 신라 장병 2천여 명의 원혼을 달래기 위해 지은 원찰(願刹)이다.

* 신라의 김품석의 설화가 있는 곳 *

642년 백제의 일만 대군이 신라의 대야성을 공격했을 때 김춘추의 사위인 김품석이 이끄는 신라군은 내부 분란으로 위기에 처하고 항복을 권유받았지만, 장병 2,000여 명과 함께 장렬하게 싸우다 전사하였다. 바로 이 전투에서 죽은 김춘추의 사위인 김품석과 처자, 그리고 신라 장병 2,000여 명의 영혼을 위로하기 위해 643년 와우 선사가 연호사를 세운 것이라 한다. 신라의 대야성 패배는 비록 쓰라렸지만, 6년 후 김유신은 백제군을 대파하였고, 김춘추는 대당 외교로 삼국통일의 대업을 이루게 한 의미 있는 패배였다.

푸른 황강에 패전으로 물든 붉은 핏물은 대나무의 곧음으로 안타깝게 죽은 영혼들을 지극정성으로 위로하였기에 지금의 황강이 다시 푸름으로 흐르고 있지는 않을까? 연호사 밑에는 푸름이 젖어드는 곳이라는 하여 지어진 함벽루(涵碧樓)라는 누각이 있다. 함벽루는 핏빛의 역사와는 다르게 옛 선비들이 풍류를 즐기던 곳이었다. 함벽루는 진주 촉석루나 밀양 영남루보다 더 오래된 정자로 누각 처마의 빗물이 황강으로 바로 떨어지게끔 지어져 누마루에 앉으며 배를 타고 있는 느낌마저 든다. 강물은 언제나 그렇듯이 유유히 흐르고 역사의 사연들만이 기억의 저편에 남아있듯 부처님이 큰 가르침은 속인들에게 흐르는 물과 같이 한 곳에 잡아 두지 못하고 멀어져 가기만 한다. 연호사 법당에 앉아 황강에 비친 달빛을 바라보고 있노라면 들리는 풍경소리에 절개를 지키며 죽어간 영혼들의 아우성이 들리는듯 하다.
내용 닫기","문의 및 안내 055-930-3176
홈페이지 https://www.hc.go.kr/
주소 경상남도 합천군 죽죽길 80 연호사
이용시간 일출~일몰
휴일 연중무휴
주차 가능
입장료 무료
화장실 장애인용화장실 있음_무장애 편의시설","등록된 댓글이 없습니다.
","경상남도 합천군 죽죽길 80 연호사","2025-03-18 16:55:03",35.559839,128.165394
352,352,"구름산 산림욕장(구름산 도시자연공원)> 여행지 :대한민국 구석구석","구름산 내에 위치한 산림욕장은 높이 20m가량의 나무숲으로 울창하게 조성되어 있다. 주요 시설로는 종합놀이시설, 시냇물 건너기, 평상, 벤치 등을 갖추고 있으며 경기도 내 13개 산림욕장 중 피톤치드 농도가 가장 높다. 전나무 356그루를 식재하고 184m 황톳길이 조성되어 있어, 등산로를 맨발로 체험할 수 있는 등 시민과 관광객의 휴식을 돕는 힐링 공간으로 각광받고 있다. 특히 산림욕장 구석구석을 잇는 숲 속 길 대부분에 우드 칩을 깔아놓아 걷기가 편하다.
내용 닫기","문의 및 안내 02-898-9053
주소 경기도 광명시 오리로619번길 34 (하안동)
이용시간 상시 개방
휴일 연중무휴
주차 불가능","등록된 댓글이 없습니다.
","경기도 광명시 오리로619번길 34 (하안동)","2025-03-18 16:55:06",37.454532,126.877195
353,353,"강화 달빛동화마을> 여행지 :대한민국 구석구석","강화 달빛동화마을은 인근 진강산과 덕정산, 용천과 삼흥천 등과 어우러져 평화로운 분위기를 자아내는 농촌체험마을이다. 이곳에서는 짚풀 공예, 버섯 수확 체험, 인삼고추장 만들기, 수제 쑥비누 만들기 등 다양한 체험 프로그램을 즐길 수 있다. 또한 3~5월에는 딸기 수확, 6~8월에는 블루베리, 7~9월에는 고추 따기, 10~11월에는 속 노란 고구마 캐기 등 계절별로 체험 활동을 할 수 있다. 아이들과 함께 좋은 추억을 만들 수 있는 자연 친화적인 공간이다.
내용 닫기","문의 및 안내 032-937-9960
홈페이지 http://달빛동화마을.kr/
주소 인천광역시 강화군 양도면 강화남로921번길 10-6
이용시간 상시 개방
휴일 연중무휴
주차 가능
요금 (무료)
체험 안내 트랙터마차 타기 / 블루베리 수확 / 고구마 와플 만들기 / 짚풀공예 등","등록된 댓글이 없습니다.
","인천광역시 강화군 양도면 강화남로921번길 10-6","2025-03-18 16:55:10",37.680306,126.416368
354,354,"잠홍 저수지(상홍지)> 여행지 :대한민국 구석구석","잠홍저수지는 1951년 11월 5일 착공하여 1958년 12월 31일 준공된 저수지이다. 2003년 한 차례 제방 보강 공사가 있었으며, 현재 한국농어촌공사 서산·태안지사에서 관리하고 있다. 국도 32호선과 지방도 649호선이 분기하는 지점에 위치하고 있으며 서산 A지구 간척지 북측에 농업용수를 제공하고 있다. 일부 방문객과 낚시객들의 쓰레기 투기를 방지하고 수질과 환경을 보호하기 위하여 2021년 5월 10일 이후로부터 낚시금지구역으로 지정되었다.
내용 더보기","문의 및 안내 서산관광안내소 041-688-3069
주소 충청남도 서산시 음암면 상홍리 (음암면)
이용시간 상시 개방
휴일 연중무휴
주차 가능
이용요금 무료","등록된 댓글이 없습니다.
","충청남도 서산시 음암면 상홍리 (음암면)","2025-03-18 16:55:13",36.790319,126.500147
355,355,"월명낚시터> 여행지 :대한민국 구석구석","파로호에 위치한 월명낚시터는 식당, 좌대, 민박시설, 노천데크시설을 갖추고 있다. 낚시마니아와 휴양객 미식가들의 쉼터이다. 인근에는 펜션과 식당이 있으며, 보트를 이용해서 파로호 주변의 평화의 댐, 이승만별장터, 연애골, 삼거리 등의 명승지를 볼 수 있다.
좌대는 3인용이 15대, 6인용이 2대 있으며 의자, 가스보일러, 침구, 떡밥그릇, 파라솔 등이 구비되어 있다.","문의 및 안내 033-482-3385
주소 강원특별자치도 양구군 양구읍 간척월명로 1715
이용시간 10:00~20:00
휴일 연중무휴
주차 가능
체험가능 연령 전 연령","등록된 댓글이 없습니다.
","강원특별자치도 양구군 양구읍 간척월명로 1715","2025-03-18 16:55:20",38.117799,127.898032
356,356,"국립나주숲체원> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","국립나주숲체원은 호남지역 산림복지 서비스 제공을 위하여 호남의 8대 명산 중 하나인 금성산 자락에 조성된 산림복지시설이다. 2020년 11월 개원 이후, 야생차 군락지인 금성산 산림자원과 지역의 우수한 역사, 전통, 문화를 접목한 다양한 산림복지 서비스를 제공하고 있다. 몸과 마음이 건강해지는 자연 휴식처인 국립나주숲체원은 대강당, 체험센터, 다도실 등 교육장소와 휴양관, 숲속의 집으로 구성된 숙박시설이 있고, 숲길, 데크로드, 전망대 등 프로그램을 체험할 수 있는 시설을 보유하고 있다.
숲에서 걷기, 명상, 아로마테라피를 활용한 건강증진 활동 등 몸과 마음이 맑아지는 다양한 체험 프로그램도 진행하고 있어 외부의 자극에서 벗어나 숲속에서의 완전한 휴식과 힐링이 가능하다.
국립나주숲체원에서 차량 이동 10분, 3.5㎞ 거리에 대호동의 대호수변공원이 있고, 인접하여 금성관, 정수루등 조선시대 문화재와 나주곰탕거리, 사매기 째깐한 박물관 등 다양한 경험을 할 수 있다.
내용 닫기","문의 및 안내 061-338-8400
홈페이지 https://sooperang.or.kr
주소 전라남도 나주시 금성산길 116 (경현동)
이용시간 09:00~18:00 (휴게시간 12:00~13:00)
휴일 매월 첫 번째 월요일
주차 가능 (약 소형 20~30대)
지정현황 전남 대표 웰니스 관광지, 전남 유니크베뉴 지정
체험 안내 숲 한 빛깔 / 마실 숲 / 건강숲 테라피 / 오감다도 등
체험가능 연령 프로그램마다 연령 상이
입장료 무료
시설이용료 [숲 한 빛깔]
- 개인 17,000원
- 단체 15,000원
[마실 숲]
- 개인 13,000원
- 단체 11,000원
[건강숲 테라피]
- 개인 14,000원
- 단체 12,000원
[오감다도]
- 개인 15,000원
- 단체 13,000원

[숙박시설]
단체형(3인실)
- 비수기·주중 44,000원
- 성수기·주말 76,000원
단체형(6인실)
- 비수기·주중 95,000원
- 성수기·주말 162,000원
단독형(6인실)
- 비수기·주중 98,000원
- 성수기·주말 173,000원

[식사]
- 성인 8,000원
- 어린이 5,500원
- 영·유아 무료

[프로그램 체험료]
-개인 12,000원
- 단체 10,000원
*2시간 기준, 단체는 20인 이상부터 할인금액 적용

[시설 대여]
- 60,000원~210,000원
*2시간 기준, 추가일 경우 1시간당 2시간 기준의 1/2 이용료 산정

※ 자세한 사항은 홈페이지 참조
접근로 휄체어로 시설 내 이동 가능
출입통로 바닥표면이 평탄하여 휠체어 이동 가능
장애인 주차 안내 장애인 전용 주차구역[주차장] 2대
장애인 전용 주차구역[숙소동(휴양관1·2·3) 각 1대] 3대
화장실 방문자센터 1층·2층, 체험센터·대강당
엘리베이터 방문자센터, 체험센터 내 장애인 이용가능 엘리베이터 있음
점자 블록 출입구, 계단, 화장실, 엘리베이터 등
휠체어 휠체어 필요하실 경우 방문자센터 사무실 내방(총 3대)
점자 홍보물 점자 안내판, 장애인 화장실 내 호출 도움 벨 포함
닫기","
신고하기
연휴동안 시댁 가족들 모두 휴식이 필요해서 생태관 숲속의집을 예약하고 1박2일 다녀왔어요. 광주에서 그다지 멀지 않은 거리에 있는 숲속 휴양림이에요. 날이 덥고 조금 습했지만 모기도 많지 않았고 날파리만 조금 많았네요. 가볍게 가족끼리 걸을 수 있는 산책로가 잘 되어있어요. 숲체험도 있다고 하니 스케줄 보고 신청하면 될 거 같아요. 나주근교라 숲체험과 휴식이 필요한 분들에게 추천합니다.
소*아 2024. 9. 21.
00
신고하기
비오는 날 나주 숲체원에서 맑은 공기를 마시니 기분이 아주 좋았고 아이들과 함께하니 기쁨이 두배가 되었어요.
W***v 2023. 10. 6.
00","전라남도 나주시 금성산길 116 (경현동)","2025-03-18 16:55:25",35.047446,126.704223
357,357,"코오롱가든골프장> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","토함산이 바라보이는 자연경관에 천연잔디 위에 설계된 골프장으로써, 연중무휴로 누구나 쉽게 이용이 가능한 골프장이다. 전장 150미터, 15타석의 골프연습장이 준비되어 있다. 심신의 건강을 위한 노캐디와 수동카트, 깊고 아름다운 숲 속 라운딩의 감동을 느낄 수 있다.","문의 및 안내 054-746-7900
홈페이지 https://kolongolf.com/
주소 경상북도 경주시 불국로 289-17 (마동)
이용시간 일출 시~일몰 시
※ 자새한 사항 홈페이지 참조
주차 가능
접근로 출입구까지 턱이 없어 휠체어 접근 가능함
장애인 주차 안내 장애인 주차장 있음(3대)_무장애 편의시설
출입통로 주출입구는 턱이 없어 휠체어 접근 가능함
엘리베이터 엘리베이터 있음","등록된 댓글이 없습니다.
","경상북도 경주시 불국로 289-17 (마동)","2025-03-18 16:55:29",35.78746,129.322686
358,358,"강화 석수문> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","강화읍의 중심부를 흐르는 동락천 위에 설치하였던 수문이다. 조선 숙종 37년(1711)에 강화산성의 내성을 쌓을 때 연결하여 처음 설치하였으나, 광무 4년(1900)에 갑곶 나루터의 통로로 삼기 위하여 개천 어구에 옮겼다. 그 뒤 1977년에 다시 지금의 위치로 옮겨 복원하였다. 길이는 18.2m이고 높이는 2.7m, 너비는 4.7m이다. 무지개 모양의 수문이 3개이며, 화강암을 다듬어 쌓았다.

(출처 : 국가유산청)
내용 닫기","문의 및 안내 032-930-3893
홈페이지 https://www.khs.go.kr/main.html
주소 인천광역시 강화군 강화읍 국화리
이용시간 상시 개방
휴일 연중무휴
주차 가능
요금 (무료)
지정현황 인천광역시 유형문화유산 강화 석수문 (1995.03.02 지정)
입장료 무료
장애인 주차 안내 장애인 전용 주차구역 있음_무장애 편의시설
화장실 장애인용화장실 있음(강화산성 서문)
닫기","등록된 댓글이 없습니다.
","인천광역시 강화군 강화읍 국화리","2025-03-18 16:55:35",37.747466,126.474511
359,359,"도래미마을 > 여행지 :대한민국 구석구석","강화군 선원면에 위치한 도래미 마을은 대몽항쟁 당시 팔만대장경의 판각을 맡았던 선원, 군사요충지로서 중요한 역할을 한 용진진, 화도돈대, 용당돈대, 그리고 장어요리로 유명한 더리미 장어마을 등 문화, 역사, 자연이 한데 어우러진 아름다운 농촌마을이다. 강화도에는 예로부터 농사짓는 사람들에게 이런 말이 있다. ＂강화 1년 농사면, 3년 흉년도 걱정 없다.＂ 강화도의 풍성함을 단적으로 보여주는 말이다. 그만큼 사는 사람들의 마음도 풍성하다. 아름다운 풍경과 더불어 시골의 여유가 묻어나는 강화 도래미 마을에서 행복함을 한껏 충전해 갈 수 있다.
내용 더보기","문의 및 안내 032-934-4994
홈페이지 http://www.doraemi.kr/
주소 인천광역시 강화군 선원면 해안동로 1129-19
이용시간 상시 개방
주차 가능
요금 (무료)
체험 안내 농촌체험
시설이용료 ※ 시설별 상이하므로 홈페이지 참고","등록된 댓글이 없습니다.
","인천광역시 강화군 선원면 해안동로 1129-19","2025-03-18 16:55:39",37.715187,126.509121
360,360,"경주 원성왕릉> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","원성왕릉은 낮은 구릉의 남쪽 소나무 숲에 있는 것으로 신라 제38대 원성왕(재위 785∼798)의 무덤으로 추정된다. 원성왕의 이름은 경신이며 내물왕의 12대 후손으로 독서삼품과를 새로 설치하고 벽골제를 늘려쌓는 등 많은 업적을 남겼다. 왕릉이 만들어지기 전에 원래는 작은 연못이 있었는데, 연못의 모습을 변경하지 않고 왕의 시체를 수면 위에 걸어 장례하였다는 속설에 따라 괘릉이라는 이름이 붙여졌다. 이 능은 원형 봉토분으로 지름 약 23m, 높이 약 6m이다. 흙으로 덮은 둥근 모양의 무덤 아래에는 무덤의 보호를 위한 둘레석이 있는데, 이 돌에 12지신상이 조각되어 있다. 봉분 바로 앞에는 4각 석상이 놓였고 그 앞으로 약 80m 떨어진 지점부터 양 옆으로 돌사자 두쌍·문인석 한쌍·무인석 한쌍과 무덤을 표시해주는 화표석[華表石] 한쌍이 마주보고 서 있다. 이 석조물들의 조각수법은 매우 당당하고 치밀하여 신라 조각품 중 가장 우수한 것으로 꼽히고 있는데, 특히 힘이 넘치는 모습의 무인석은 서역인의 얼굴을 하고 있어 페르시아인이라는 주장도 있다. 원성왕릉의 무덤제도는 당나라의 영향을 받은 것이지만 둘레돌에 배치된 12지신상과 같은 세부적인 수법은 신라의 독창적인 것이다. 또한 각종 석물에서 보여지는 뛰어난 조각수법은 신라인의 예술적 경지를 잘 나타내고 있다.

(출처 : 경주시청 문화관광 홈페이지)
내용 더보기","문의 및 안내 054-779-8585
홈페이지 http://www.gyeongju.go.kr/tour
주소 경상북도 경주시 외동읍 신계입실길 139
이용시간 상시 개방
휴일 연중무휴
주차 가능
지정현황 사적 경주 원성왕릉 (1963.01.21 지정)
체험가능 연령 전 연령
입장료 무료
접근로 출입구까지 턱이 없어 휠체어 접근 가능함
출입통로 왕릉 인근은 잔디로 이루어져 있음
화장실 장애인 화장실 있음(주차장 공중화장실)
점자 블록 점자블록 있음(공중화장실 입구)_시각장애인 편의시설
더보기","등록된 댓글이 없습니다.
","경상북도 경주시 외동읍 신계입실길 139","2025-03-18 16:55:45",35.759863,129.321312
361,361,"이섭정> 여행지 :대한민국 구석구석","인천광역시 강화군 강화읍 갑곳리에 위치하고 있는 정자이다. 최초로 건축된 것은 1398년(태조 7년) 강화 부사 이성(李晟)이 세웠다고 한다. 고려 때 몽고와의 협상에서 우리 측이 이롭게 되기를 염원하고 외교 사신들을 영접, 환송하기 위해 지은 강화도 관문의 팔각정이다. 이섭정은 옛 진해루 옆에 있었는데 무너진 지 오래되어 1398년(태조 7년) 강화 부사 이성이 현 자리에 복원하였으나 다시 무너졌고 1976년 국난극복의 역사 전적지 복원 사업의 일환으로 옛 건물을 복원하여 오늘에 이르고 있으며 이곳에 오르면 망원경이 설치되어 있어 강화도와 김포 사이를 흐르는 염하강의 절경을 감상할 수 있다.
내용 닫기","문의 및 안내 032-930-4571
홈페이지 https://itour.incheon.go.kr/
주소 인천광역시 강화군 강화읍 갑곳리
이용시간 상시 개방
휴일 연중무휴
주차 가능
요금 (무료)
입장료 무료","등록된 댓글이 없습니다.
","인천광역시 강화군 강화읍 갑곳리","2025-03-18 16:55:50",37.737776,126.510233
362,362,"수성동계곡> 여행지 :대한민국 구석구석","수성동계곡은 인왕산에서 흘러 내려와 청계천으로 합류하는 계곡으로, 계곡의 물소리가 크고 맑아 동네 이름이 조선 시대에 수성동(水聲洞)으로 불렸다고 한다. 겸재 정선이 북악산과 인왕산의 경승 8경을 그려 담은 ‘장동팔경첩’에 속할 만큼 아름다운 곳으로 조선 시대 역사 지리서인 『동국여지비고』, 『한성지략』 등에 ‘명승지’로 소개된 곳이다. 또한 안평대군과 겸재 정선이 자주 찾아와 아름다운 수성동계곡을 바라보며 한문과 예술을 즐겼다고 한다. 1971년 옥인시범아파트가 들어서면서 수려한 경관을 잃어버렸으나 그로부터 40년 후, 아파트를 철거하고 문화재보호 구역으로 지정되면서 본래의 아름다움을 되찾게 되었다. 역사와 자연이 어우러져 멋진 숲과 시원한 계곡을 도심 속에서 만나 볼 수 있는 큰 매력이 있는 장소이다. 아름다운 인왕산 풍경을 그리는 사람들의 모습을 볼 수 있고, 시원한 물에 발을 담그며 즐거운 시간을 보내는 사람들도 있다.
내용 닫기","문의 및 안내 02-2148-2844
홈페이지 https://korean.visitseoul.net/
주소 서울특별시 종로구 옥인동 185-3 (옥인동)
이용시간 상시 개방
휴일 연중무휴
주차 불가능
입장료 무료","
비온 다음날이라 물이 적당하게 흘러서 아이들이 물놀이 재미있게 하고 왔어요.
땡**글 2024. 8. 1.
00
신고하기
신고하기
바로 앞까지 가는 마을 버스 종로09가 있어 편하게 갈 수 있다. 뒤의 인왕산이 압도적으로 다가오는 곳. 가서 발담구고 열좀 식힌후에 뒤쪽에 있는 무무대 까지 가면 하루 뚝딱이다.
a***9 2024. 1. 4.
00","서울특별시 종로구 옥인동 185-3 (옥인동)","2025-03-18 16:55:56",37.582219,126.963096
363,363,"경주 남산동 동ㆍ서 삼층석탑> 여행지 :대한민국 구석구석","2003년과 2008년에 걸쳐 진행된 발굴조사를 거쳐, 8세기 초반에 창건되어 12세기에 폐사된 사찰로 추정된다. 이 사지에 위치한 동ㆍ서 삼층석탑은 통일신라시기인 8세기 전반에 건립된 5.85m 높이의 삼층석탑이다. 두 탑은 모두 상, 하 2층의 기단으로 구성되어 있고, 탑신[塔身, 몸돌]과 옥개석[屋蓋石, 지붕돌]은 각각 1매의 석재로 이루어져 있으며, 상륜부는 대부분 사라지고 노반석[露盤石, 탑의 상륜부를 받치는 돌]만 남아 있다. 동탑은 1963년에 불국사역 광장으로 이전되었던 것을 2009년 사지 정비와 함께 원위치에 이전 복원되었으며, 탑지 발굴조사 결과 서탑과의 높이를 맞추기 위해 기초부를 추가로 조성하였음이 확인되었다. 서탑은 무너져 있었던 것을 발굴조사 결과에 따라 동탑과 함께 원위치에 복원되었으며, 전체적으로 동탑과 동일한 형태로 구성되어 있다. 두 탑은 복원 과정에서 일부 새로운 부재들이 사용되었으나, 전체적인 조영 기법과 양식, 석탑 기초부에 대한 발굴 조사 결과 등을 고려할 때, 8세기 전반에 건립되어 통일신라 석탑의 전형과 양식사의 흐름을 파악하는데 귀중한 자료로 평가된다. 이러한 역사적, 학술적, 예술적 가치를 고려할 때 국가지정국가유산로서의 가치가 충분한 것으로 판단된다.

(출처 : 경주시청 문화관광 홈페이지)
내용 닫기","문의 및 안내 054-779-8585
홈페이지 www.gyeongju.go.kr/tour
주소 경상북도 경주시 남산동 1129-3
이용시간 상시 개방
휴일 연중무휴
지정현황 보물 경주 남산동 동ㆍ서 삼층석탑 (1963.01.21 지정)
입장료 무료","등록된 댓글이 없습니다.
","경상북도 경주시 남산동 1129-3","2025-03-18 16:56:01",35.787958,129.243805
364,364,"청풍호 유람선> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","청풍호 유람선은 제천 청풍호반의 대표 유람선으로, 천혜의 자연이 살아 숨 쉬는 청풍호의 물 위를 직접 갈라 보며 남한강 줄기의 아름다움을 느낄 수 있다. 아름다운 봄의 벚꽃, 청푸른 여름의 수면, 오색찬란한 가을의 단풍, 눈 덮인 새하얀 겨울의 설경은 청풍호를 찾은 여행객들에게 즐거운 추억을 남긴다. 선착장에는 엘리베이터가 설치되어 있어서, 거동이 불편하신 어르신이나 유아가 이용하기에 편리하다.","문의 및 안내 043-644-8859
홈페이지 chungpoongferry.modoo.at
주소 충청북도 제천시 청풍면 청풍호로50길 6
이용시간 09:00~18:00
휴일 연중무휴
주차 가능
입장료 [청풍호 유람선]
- 일반(만 13세 이상) 19,000원
- 어린이(13개월~12세) 10,000원
[청풍호 쾌속선]
- 일반(만 13세 이상), 어린이(13개월~12세) 19,000원
※ 무료
- 12개월 이하 유아
출입통로 주 보행로는 원활한 보행 가능하고, 청풍호유람선 탑승 시 인적 지원 요청 가능
장애인 주차 안내 청풍랜드 주차장
화장실 청풍랜드 내 화장실
더보기","
댓글 더보기","충청북도 제천시 청풍면 청풍호로50길 6","2025-03-18 16:56:12",37.01079,128.181189
